m1,m1p98,40,0
m1,m1p99,47,0
m2,m2p1,39,19
m2,m2p2,43,30
m2,m2p3,42,19
m2,m2p4,42,28
m2,m2p5,36,8
m2,m2p6,38,26
m2,m2p7,45,27
m2,m2p8,33,14
m2,m2p9,39,25
m2,m2p10,44,6
m2,m2p11,41,27
m2,m2p12,41,25
m2,m2p13,38,28
m2,m2p14,46,18
m2,m2p15,36,25
m2,m2p16,47,27
m2,m2p17,35,17
m2,m2p18,40,6
m2,m2p19,39,15
m2,m2p20,44,35
m2,m2p21,34,13
m2,m2p22,35,6
m2,m2p23,34,21
m2,m2p24,42,13
m2,m2p25,37,11
m2,m2p26,37,17
m2,m2p27,45,37
m2,m2p28,42,9
m2,m2p29,46,18
m2,m2p30,35,10
m2,m2p31,44,23
m2,m2p32,38,20
m2,m2p33,44,20
m2,m2p34,35,10
m2,m2p35,42,18
m2,m2p36,32,22
m2,m2p37,36,8
m2,m2p38,38,32
m2,m2p39,49,26
m2,m2p40,39,11
m2,m2p41,29,12
m2,m2p42,40,14
m2,m2p43,45,35
m2,m2p44,32,18
m2,m2p45,36,17
m2,m2p46,42,14
m2,m2p47,38,20
m2,m2p48,45,33
m2,m2p49,45,12
m2,m2p50,39,16
m2,m2p51,49,29
m2,m2p52,42,17
m2,m2p53,46,13
m2,m2p54,45,29
m2,m2p55,43,23
m2,m2p56,40,7
m2,m2p57,41,22
m2,m2p58,36,12
m2,m2p59,42,26
m2,m2p60,39,23
m2,m2p61,39,31
m2,m2p62,36,3
m2,m2p63,45,28
m2,m2p64,37,27
m2,m2p65,34,11
m2,m2p66,51,8
m2,m2p67,45,4
m2,m2p68,33,23
m2,m2p69,47,37
m2,m2p70,29,13
m2,m2p71,43,10
m2,m2p72,37,19
m2,m2p73,42,29
m2,m2p74,40,12
m2,m2p75,40,31
m2,m2p76,39,23
m2,m2p77,31,12
m2,m2p78,43,30
m2,m2p79,42,27
m2,m2p80,34,16
m2,m2p81,42,17
m2,m2p82,33,12
m2,m2p83,43,12
m2,m2p84,40,10
m2,m2p85,35,21
m2,m2p86,50,39
m2,m2p87,39,32
m2,m2p88,42,26
m2,m2p89,31,21
m2,m2p90,37,14
m2,m2p91,42,12
m2,m2p92,47,30
m2,m2p93,41,26
m2,m2p94,43,29
m2,m2p95,39,16
m2,m2p96,41,2
m2,m2p97,37,12
m2,m2p98,31,5
m2,m2p99,39,26
m3,m3p1,40,12
m3,m3p2,37,4
m3,m3p3,39,7
m3,m3p4,42,10
m3,m3p5,39,27
m3,m3p6,41,25
m3,m3p7,33,14
m3,m3p8,37,32
m3,m3p9,41,27
m3,m3p10,31,14
m3,m3p11,37,18
m3,m3p12,35,30
m3,m3p13,43,17
m3,m3p14,30,30
m3,m3p15,35,11
m3,m3p16,38,37
m3,m3p17,34,3
m3,m3p18,41,40
m3,m3p19,42,29
m3,m3p20,41,24
m3,m3p21,41,23
m3,m3p22,44,38
m3,m3p23,38,30
m3,m3p24,42,41
m3,m3p25,32,13
m3,m3p26,49,29
m3,m3p27,40,28
m3,m3p28,31,7
m3,m3p29,39,1
m3,m3p30,49,39
m3,m3p31,38,28
m3,m3p32,44,8
m3,m3p33,50,25
m3,m3p34,43,27
m3,m3p35,45,38
m3,m3p36,44,14
m3,m3p37,35,12
m3,m3p38,36,14
m3,m3p39,47,30
m3,m3p40,38,8
m3,m3p41,28,6
m3,m3p42,36,24
m3,m3p43,41,19
m3,m3p44,40,4
m3,m3p45,33,9
m3,m3p46,35,21
m3,m3p47,43,34
m3,m3p48,33,29
m3,m3p49,34,2
m3,m3p50,38,29
m3,m3p51,44,5
m3,m3p52,36,9
m3,m3p53,30,2
m3,m3p54,38,19
m3,m3p55,39,29
m3,m3p56,40,19
m3,m3p57,37,28
m3,m3p58,36,27
m3,m3p59,33,12
m3,m3p60,48,11
m3,m3p61,38,17
m3,m3p62,40,34
m3,m3p63,52,24
m3,m3p64,44,24
m3,m3p65,38,18
m3,m3p66,38,37
m3,m3p67,31,26
m3,m3p68,43,43
m3,m3p69,35,24
m3,m3p70,40,29
m3,m3p71,45,0
m3,m3p72,43,20
m3,m3p73,39,22
m3,m3p74,41,9
m3,m3p75,41,16
m3,m3p76,36,3
m3,m3p77,37,37
m3,m3p78,39,37
m3,m3p79,31,21
m3,m3p80,47,21
m3,m3p81,48,42
m3,m3p82,51,44
m3,m3p83,43,19
m3,m3p84,46,1
m3,m3p85,43,26
m3,m3p86,41,38
m3,m3p87,35,29
m3,m3p88,44,19
m3,m3p89,40,9
m3,m3p90,41,18
m3,m3p91,35,22
m3,m3p92,45,29
m3,m3p93,43,39
m3,m3p94,40,38
m3,m3p95,41,5
m3,m3p96,38,16
m3,m3p97,37,1
m3,m3p98,46,16
m3,m3p99,39,24
m4,m4p1,39,30
m4,m4p2,43,30
m4,m4p3,43,30
m4,m4p4,47,42
m4,m4p5,44,36
m4,m4p6,35,35
m4,m4p7,36,17
m4,m4p8,40,32
m4,m4p9,52,37
m4,m4p10,32,26
m4,m4p11,47,42
m4,m4p12,26,15
m4,m4p13,45,22
m4,m4p14,36,32
m4,m4p15,36,31
m4,m4p16,35,23
m4,m4p17,35,27
m4,m4p18,37,24
m4,m4p19,36,26
m4,m4p20,41,39
m4,m4p21,45,28
m4,m4p22,43,14
m4,m4p23,41,34
m4,m4p24,38,26
m4,m4p25,48,48
m4,m4p26,40,32
m4,m4p27,36,30
m4,m4p28,42,30
m4,m4p29,38,31
m4,m4p30,36,34
m4,m4p31,42,33
m4,m4p32,44,38
m4,m4p33,34,33
m4,m4p34,40,22
m4,m4p35,42,37
m4,m4p36,37,23
m4,m4p37,39,33
m4,m4p38,40,22
m4,m4p39,47,44
m4,m4p40,42,39
m4,m4p41,32,29
m4,m4p42,32,9
m4,m4p43,35,17
m4,m4p44,40,34
m4,m4p45,41,38
m4,m4p46,45,44
m4,m4p47,39,31
m4,m4p48,37,26
m4,m4p49,34,22
m4,m4p50,41,37
m4,m4p51,34,25
m4,m4p52,45,26
m4,m4p53,32,32
m4,m4p54,45,41
m4,m4p55,43,20
m4,m4p56,42,35
m4,m4p57,41,29
m4,m4p58,35,27
m4,m4p59,38,29
m4,m4p60,32,31
m4,m4p61,29,19
m4,m4p62,38,28
m4,m4p63,39,32
m4,m4p64,40,38
m4,m4p65,39,27
m4,m4p66,34,18
m4,m4p67,39,25
m4,m4p68,43,15
m4,m4p69,43,17
m4,m4p70,31,20
m4,m4p71,37,36
m4,m4p72,37,29
m4,m4p73,38,33
m4,m4p74,40,34
m4,m4p75,37,23
m4,m4p76,38,35
m4,m4p77,47,35
m4,m4p78,48,29
m4,m4p79,41,12
m4,m4p80,33,28
m4,m4p81,30,10
m4,m4p82,40,33
m4,m4p83,46,38
m4,m4p84,41,12
m4,m4p85,34,28
m4,m4p86,41,15
m4,m4p87,38,31
m4,m4p88,34,30
m4,m4p89,43,36
m4,m4p90,39,18
m4,m4p91,38,30
m4,m4p92,45,35
m4,m4p93,47,46
m4,m4p94,41,39
m4,m4p95,43,34
m4,m4p96,33,23
m4,m4p97,43,43
m4,m4p98,37,37
m4,m4p99,40,33
m5,m5p1,34,21
m5,m5p2,45,20
m5,m5p3,40,29
m5,m5p4,45,10
m5,m5p5,42,15
m5,m5p6,37,2
m5,m5p7,42,6
m5,m5p8,38,21
m5,m5p9,43,10
m5,m5p10,37,21
m5,m5p11,38,19
m5,m5p12,33,13
m5,m5p13,37,16
m5,m5p14,43,8
m5,m5p15,42,9
m5,m5p16,36,10
m5,m5p17,38,7
m5,m5p18,38,2
m5,m5p19,41,7
m5,m5p20,38,11
m5,m5p21,37,17
m5,m5p22,40,11
m5,m5p23,41,3
m5,m5p24,50,14
m5,m5p25,36,32
m5,m5p26,35,27
m5,m5p27,43,18
m5,m5p28,37,16
m5,m5p29,34,8
m5,m5p30,40,18
m5,m5p31,41,35
m5,m5p32,44,10
m5,m5p33,43,0
m5,m5p34,43,22
m5,m5p35,34,5
m5,m5p36,25,12
m5,m5p37,39,19
m5,m5p38,39,24
m5,m5p39,33,24
m5,m5p40,36,24
m5,m5p41,36,7
m5,m5p42,31,3
m5,m5p43,36,18
m5,m5p44,33,14
m5,m5p45,36,8
m5,m5p46,53,4
m5,m5p47,38,5
m5,m5p48,35,4
m5,m5p49,40,15
m5,m5p50,53,51
m5,m5p51,30,11
m5,m5p52,40,12
m5,m5p53,50,1
m5,m5p54,39,23
m5,m5p55,49,5
m5,m5p56,30,0
m5,m5p57,38,5
m5,m5p58,41,3
m5,m5p59,41,28
m5,m5p60,49,34
m5,m5p61,30,24
m5,m5p62,33,7
m5,m5p63,41,18
m5,m5p64,44,15
m5,m5p65,33,17
m5,m5p66,27,0
m5,m5p67,41,25
m5,m5p68,34,24
m5,m5p69,35,18
m5,m5p70,40,0
m5,m5p71,42,23
m5,m5p72,35,1
m5,m5p73,45,4
m5,m5p74,41,10
m5,m5p75,37,28
m5,m5p76,40,12
m5,m5p77,38,23
m5,m5p78,47,17
m5,m5p79,36,0
m5,m5p80,38,0
m5,m5p81,44,32
m5,m5p82,42,0
m5,m5p83,38,12
m5,m5p84,39,10
m5,m5p85,40,26
m5,m5p86,50,18
m5,m5p87,47,38
m5,m5p88,33,1
m5,m5p89,45,14
m5,m5p90,44,2
m5,m5p91,41,8
m5,m5p92,34,22
m5,m5p93,40,2
m5,m5p94,42,9
m5,m5p95,45,27
m5,m5p96,38,1
m5,m5p97,41,27
m5,m5p98,41,15
m5,m5p99,29,6
m6,m6p1,43,19
m6,m6p2,42,5
m6,m6p3,36,35
m6,m6p4,42,0
m6,m6p5,38,2
m6,m6p6,35,19
m6,m6p7,42,12
m6,m6p8,45,0
m6,m6p9,35,27
m6,m6p10,44,16
m6,m6p11,35,5
m6,m6p12,35,15
m6,m6p13,40,7
m6,m6p14,40,2
m6,m6p15,37,5
m6,m6p16,33,32
m6,m6p17,31,17
m6,m6p18,38,0
m6,m6p19,38,8
m6,m6p20,32,8
m6,m6p21,38,30
m6,m6p22,35,25
m6,m6p23,43,18
m6,m6p24,43,36
m6,m6p25,46,22
m6,m6p26,41,2
m6,m6p27,32,4
m6,m6p28,31,21
m6,m6p29,40,9
m6,m6p30,41,13
m6,m6p31,44,14
m6,m6p32,49,7
m6,m6p33,45,7
m6,m6p34,30,12
m6,m6p35,45,21
m6,m6p36,43,2
m6,m6p37,35,28
m6,m6p38,38,4
m6,m6p39,41,0
m6,m6p40,39,36
m6,m6p41,42,10
m6,m6p42,41,0
m6,m6p43,41,14
m6,m6p44,39,11
m6,m6p45,32,15
m6,m6p46,42,2
m6,m6p47,33,2
m6,m6p48,34,33
m6,m6p49,29,18
m6,m6p50,46,5
m6,m6p51,36,0
m6,m6p52,38,0
m6,m6p53,31,16
m6,m6p54,35,3
m6,m6p55,45,0
m6,m6p56,40,1
m6,m6p57,39,30
m6,m6p58,38,27
m6,m6p59,37,0
m6,m6p60,38,24
m6,m6p61,38,17
m6,m6p62,41,9
m6,m6p63,41,12
m6,m6p64,28,2
m6,m6p65,31,2
m6,m6p66,35,0
m6,m6p67,41,5
m6,m6p68,35,22
m6,m6p69,40,14
m6,m6p70,45,0
m6,m6p71,36,15
m6,m6p72,26,3
m6,m6p73,48,15
m6,m6p74,34,18
m6,m6p75,45,3
m6,m6p76,47,1
m6,m6p77,36,29
m6,m6p78,34,19
m6,m6p79,42,27
m6,m6p80,40,0
m6,m6p81,35,14
m6,m6p82,38,9
m6,m6p83,41,18
m6,m6p84,37,31
m6,m6p85,38,11
m6,m6p86,34,11
m6,m6p87,40,11
m6,m6p88,40,15
m6,m6p89,48,3
m6,m6p90,35,0
m6,m6p91,42,14
m6,m6p92,38,3
m6,m6p93,32,0
m6,m6p94,35,6
m6,m6p95,37,7
m6,m6p96,43,2
m6,m6p97,40,31
m6,m6p98,39,3
m6,m6p99,32,0
m7,m7p1,42,30
m7,m7p2,42,39
m7,m7p3,31,28
m7,m7p4,41,41
m7,m7p5,46,46
m7,m7p6,37,33
m7,m7p7,42,40
m7,m7p8,39,35
m7,m7p9,47,43
m7,m7p10,32,32
m7,m7p11,36,36
m7,m7p12,40,29
m7,m7p13,36,33
m7,m7p14,41,38
m7,m7p15,44,40
m7,m7p16,32,26
m7,m7p17,33,28
m7,m7p18,33,33
m7,m7p19,45,40
m7,m7p20,35,22
m7,m7p21,33,25
m7,m7p22,45,26
m7,m7p23,41,39
m7,m7p24,31,18
m7,m7p25,46,44
m7,m7p26,43,40
m7,m7p27,39,36
m7,m7p28,35,27
m7,m7p29,46,44
m7,m7p30,34,30
m7,m7p31,48,48
m7,m7p32,36,30
m7,m7p33,43,42
m7,m7p34,34,32
m7,m7p35,33,26
m7,m7p36,37,37
m7,m7p37,41,36
m7,m7p38,41,41
m7,m7p39,36,4
m7,m7p40,40,40
m7,m7p41,41,34
m7,m7p42,40,40
m7,m7p43,38,37
m7,m7p44,40,39
m7,m7p45,52,52
m7,m7p46,40,28
m7,m7p47,41,41
m7,m7p48,39,39
m7,m7p49,35,35
m7,m7p50,41,41
m7,m7p51,45,42
m7,m7p52,40,31
m7,m7p53,48,46
m7,m7p54,30,28
m7,m7p55,37,36
m7,m7p56,37,11
m7,m7p57,45,39
m7,m7p58,37,37
m7,m7p59,47,46
m7,m7p60,37,32
m7,m7p61,34,34
m7,m7p62,43,38
m7,m7p63,45,40
m7,m7p64,35,32
m7,m7p65,50,50
m7,m7p66,42,31
m7,m7p67,44,44
m7,m7p68,37,28
m7,m7p69,31,31
m7,m7p70,40,35
m7,m7p71,42,32
m7,m7p72,43,39
m7,m7p73,35,24
m7,m7p74,36,36
m7,m7p75,43,42
m7,m7p76,36,36
m7,m7p77,31,25
m7,m7p78,40,38
m7,m7p79,37,37
m7,m7p80,41,37
m7,m7p81,34,34
m7,m7p82,41,40
m7,m7p83,38,37
m7,m7p84,35,21
m7,m7p85,36,35
m7,m7p86,47,33
m7,m7p87,46,38
m7,m7p88,41,34
m7,m7p89,44,44
m7,m7p90,36,36
m7,m7p91,32,32
m7,m7p92,39,39
m7,m7p93,34,34
m7,m7p94,26,24
m7,m7p95,43,43
m7,m7p96,41,31
m7,m7p97,34,26
m7,m7p98,39,34
m7,m7p99,43,38
m8,m8p1,39,29
m8,m8p2,40,9
m8,m8p3,45,24
m8,m8p4,43,37
m8,m8p5,34,2
m8,m8p6,43,16
m8,m8p7,47,23
m8,m8p8,37,21
m8,m8p9,32,25
m8,m8p10,45,31
m8,m8p11,43,34
m8,m8p12,36,20
m8,m8p13,40,34
m8,m8p14,35,25
m8,m8p15,34,17
m8,m8p16,45,37
m8,m8p17,45,45
m8,m8p18,39,29
m8,m8p19,32,28
m8,m8p20,38,38
m8,m8p21,41,30
m8,m8p22,38,32
m8,m8p23,43,38
m8,m8p24,34,21
m8,m8p25,39,12
m8,m8p26,36,17
m8,m8p27,40,19
m8,m8p28,45,38
m8,m8p29,44,25
m8,m8p30,39,21
m8,m8p31,32,22
m8,m8p32,34,29
m8,m8p33,43,36
m8,m8p34,43,18
m8,m8p35,38,37
m8,m8p36,36,17
m8,m8p37,34,25
m8,m8p38,39,36
m8,m8p39,44,27
m8,m8p40,33,20
m8,m8p41,35,29
m8,m8p42,47,35
m8,m8p43,41,41
m8,m8p44,40,26
m8,m8p45,35,20
m8,m8p46,32,16
m8,m8p47,42,20
m8,m8p48,37,23
m8,m8p49,33,10
m8,m8p50,41,10
m8,m8p51,29,8
m8,m8p52,35,18
m8,m8p53,37,11
m8,m8p54,47,30
m8,m8p55,37,12
m8,m8p56,46,44
m8,m8p57,35,22
m8,m8p58,43,39
m8,m8p59,52,36
m8,m8p60,35,18
m8,m8p61,35,27
m8,m8p62,42,29
m8,m8p63,42,2
m8,m8p64,26,14
m8,m8p65,36,24
m8,m8p66,41,11
m8,m8p67,40,30
m8,m8p68,43,34
m8,m8p69,46,25
m8,m8p70,46,39
m8,m8p71,42,36
m8,m8p72,27,22
m8,m8p73,43,7
m8,m8p74,43,36
m8,m8p75,45,31
m8,m8p76,38,22
m8,m8p77,39,34
m8,m8p78,52,32
m8,m8p79,39,13
m8,m8p80,36,30
m8,m8p81,41,18
m8,m8p82,41,35
m8,m8p83,37,20
m8,m8p84,39,17
m8,m8p85,35,24
m8,m8p86,39,29
m8,m8p87,35,7
m8,m8p88,37,28
m8,m8p89,41,26
m8,m8p90,44,31
m8,m8p91,34,27
m8,m8p92,39,34
m8,m8p93,40,24
m8,m8p94,42,35
m8,m8p95,40,8
m8,m8p96,34,22
m8,m8p97,43,28
m8,m8p98,42,17
m8,m8p99,39,18
m9,m9p1,41,21
m9,m9p2,40,15
m9,m9p3,42,41
m9,m9p4,40,22
m9,m9p5,41,19
m9,m9p6,40,6
m9,m9p7,36,36
m9,m9p8,41,21
m9,m9p9,36,9
m9,m9p10,35,21
m9,m9p11,42,26
m9,m9p12,36,0
m9,m9p13,35,35
m9,m9p14,42,40
m9,m9p15,35,19
m9,m9p16,40,39
m9,m9p17,43,16
m9,m9p18,33,26
m9,m9p19,48,31
m9,m9p20,36,22
m9,m9p21,33,19
m9,m9p22,38,23
m9,m9p23,37,6
m9,m9p24,36,27
m9,m9p25,44,43
m9,m9p26,37,13
m9,m9p27,40,28
m9,m9p28,43,25
m9,m9p29,40,20
m9,m9p30,44,3
m9,m9p31,45,29
m9,m9p32,39,21
m9,m9p33,41,13
m9,m9p34,42,31
m9,m9p35,41,32
m9,m9p36,36,2
m9,m9p37,31,17
m9,m9p38,35,30
m9,m9p39,28,21
m9,m9p40,41,4
m9,m9p41,49,47
m9,m9p42,36,34
m9,m9p43,36,32
m9,m9p44,47,43
m9,m9p45,44,41
m9,m9p46,40,38
m9,m9p47,29,12
m9,m9p48,33,23
m9,m9p49,34,28
m9,m9p50,49,11
m9,m9p51,46,12
m9,m9p52,43,35
m9,m9p53,44,43
m9,m9p54,39,31
m9,m9p55,35,20
m9,m9p56,38,19
m9,m9p57,44,44
m9,m9p58,47,46
m9,m9p59,39,13
m9,m9p60,38,36
m9,m9p61,41,40
m9,m9p62,37,24
m9,m9p63,35,11
m9,m9p64,40,27
m9,m9p65,42,34
m9,m9p66,45,10
m9,m9p67,37,26
m9,m9p68,40,20
m9,m9p69,33,16
m9,m9p70,31,13
m9,m9p71,35,2
m9,m9p72,40,24
m9,m9p73,38,36
m9,m9p74,34,11
m9,m9p75,40,30
m9,m9p76,29,21
m9,m9p77,42,38
m9,m9p78,46,25
m9,m9p79,48,46
m9,m9p80,24,13
m9,m9p81,45,43
m9,m9p82,41,24
m9,m9p83,47,20
m9,m9p84,39,39
m9,m9p85,37,13
m9,m9p86,45,37
m9,m9p87,38,27
m9,m9p88,41,25
m9,m9p89,39,39
m9,m9p90,39,22
m9,m9p91,42,41
m9,m9p92,37,31
m9,m9p93,39,36
m9,m9p94,28,4
m9,m9p95,51,50
m9,m9p96,39,35
m9,m9p97,30,29
m9,m9p98,41,32
m9,m9p99,31,24
m10,m10p1,46,46
m10,m10p2,40,38
m10,m10p3,40,1
m10,m10p4,49,14
m10,m10p5,41,32
m10,m10p6,35,22
m10,m10p7,31,14
m10,m10p8,51,50
m10,m10p9,41,35
m10,m10p10,32,18
m10,m10p11,48,13
m10,m10p12,43,6
m10,m10p13,33,29
m10,m10p14,31,30
m10,m10p15,38,0
m10,m10p16,45,7
m10,m10p17,33,27
m10,m10p18,46,6
m10,m10p19,36,14
m10,m10p20,40,14
m10,m10p21,33,5
m10,m10p22,51,37
m10,m10p23,37,22
m10,m10p24,32,28
m10,m10p25,44,11
m10,m10p26,51,48
m10,m10p27,36,27
m10,m10p28,41,12
m10,m10p29,34,6
m10,m10p30,43,38
m10,m10p31,38,15
m10,m10p32,36,33
m10,m10p33,40,18
m10,m10p34,34,2
m10,m10p35,38,4
m10,m10p36,36,0
m10,m10p37,40,38
m10,m10p38,38,35
m10,m10p39,45,23
m10,m10p40,40,40
m10,m10p41,43,30
m10,m10p42,37,21
m10,m10p43,32,4
m10,m10p44,32,30
m10,m10p45,40,16
m10,m10p46,47,20
m10,m10p47,42,29
m10,m10p48,38,5
m10,m10p49,44,18
m10,m10p50,42,6
m10,m10p51,42,9
m10,m10p52,42,42
m10,m10p53,36,0
m10,m10p54,36,21
m10,m10p55,33,21
m10,m10p56,41,34
m10,m10p57,37,28
m10,m10p58,33,5
m10,m10p59,35,34
m10,m10p60,39,36
m10,m10p61,42,18
m10,m10p62,40,40
m10,m10p63,40,40
m10,m10p64,42,25
m10,m10p65,48,23
m10,m10p66,42,29
m10,m10p67,33,6
m10,m10p68,53,26
m10,m10p69,41,1
m10,m10p70,40,35
m10,m10p71,44,15
m10,m10p72,42,6
m10,m10p73,39,24
m10,m10p74,41,26
m10,m10p75,41,16
m10,m10p76,30,17
m10,m10p77,38,11
m10,m10p78,52,0
m10,m10p79,35,34
m10,m10p80,38,37
m10,m10p81,33,23
m10,m10p82,34,14
m10,m10p83,48,48
m10,m10p84,43,14
m10,m10p85,44,41
m10,m10p86,43,6
m10,m10p87,40,22
m10,m10p88,42,35
m10,m10p89,42,25
m10,m10p90,36,28
m10,m10p91,32,31
m10,m10p92,31,12
m10,m10p93,32,12
m10,m10p94,32,7
m10,m10p95,42,15
m10,m10p96,42,17
m10,m10p97,42,5
m10,m10p98,31,10
m10,m10p99,30,30
m11,m11p1,35,14
m11,m11p2,43,17
m11,m11p3,34,26
m11,m11p4,47,37
m11,m11p5,48,19
m11,m11p6,34,25
m11,m11p7,42,26
m11,m11p8,36,29
m11,m11p9,42,16
m11,m11p10,48,37
m11,m11p11,42,30
m11,m11p12,40,22
m11,m11p13,37,33
m11,m11p14,40,18
m11,m11p15,37,20
m11,m11p16,33,27
m11,m11p17,41,26
m11,m11p18,37,18
m11,m11p19,47,38
m11,m11p20,39,18
m11,m11p21,34,19
m11,m11p22,38,30
m11,m11p23,36,22
m11,m11p24,42,16
m11,m11p25,43,26
m11,m11p26,44,34
m11,m11p27,35,26
m11,m11p28,41,26
m11,m11p29,38,27
m11,m11p30,41,28
m11,m11p31,52,33
m11,m11p32,36,26
m11,m11p33,45,21
m11,m11p34,41,24
m11,m11p35,40,34
m11,m11p36,40,25
m11,m11p37,40,10
m11,m11p38,41,36
m11,m11p39,49,24
m11,m11p40,41,17
m11,m11p41,38,26
m11,m11p42,47,18
m11,m11p43,34,19
m11,m11p44,36,27
m11,m11p45,43,24
m11,m11p46,28,17
m11,m11p47,36,22
m11,m11p48,39,12
m11,m11p49,38,29
m11,m11p50,39,20
m11,m11p51,28,13
m11,m11p52,40,18
m11,m11p53,43,12
m11,m11p54,39,32
m11,m11p55,37,30
m11,m11p56,37,16
m11,m11p57,44,29
m11,m11p58,35,22
m11,m11p59,27,15
m11,m11p60,37,19
m11,m11p61,35,18
m11,m11p62,32,22
m11,m11p63,47,14
m11,m11p64,42,16
m11,m11p65,40,32
m11,m11p66,43,27
m11,m11p67,43,27
m11,m11p68,33,27
m11,m11p69,38,20
m11,m11p70,37,19
m11,m11p71,39,23
m11,m11p72,41,26
m11,m11p73,50,32
m11,m11p74,35,15
m11,m11p75,43,38
m11,m11p76,46,33
m11,m11p77,29,19
m11,m11p78,43,14
m11,m11p79,38,19
m11,m11p80,33,19
m11,m11p81,48,30
m11,m11p82,42,36
m11,m11p83,29,21
m11,m11p84,40,30
m11,m11p85,31,28
m11,m11p86,38,18
m11,m11p87,37,18
m11,m11p88,41,19
m11,m11p89,43,38
m11,m11p90,37,14
m11,m11p91,50,23
m11,m11p92,36,25
m11,m11p93,47,30
m11,m11p94,40,34
m11,m11p95,36,29
m11,m11p96,47,36
m11,m11p97,32,27
m11,m11p98,39,21
m11,m11p99,33,26
m12,m12p1,39,0
m12,m12p2,38,0
m12,m12p3,39,0
m12,m12p4,40,0
m12,m12p5,42,5
m12,m12p6,33,0
m12,m12p7,44,0
m12,m12p8,34,0
m12,m12p9,35,0
m12,m12p10,37,31
m12,m12p11,41,0
m12,m12p12,40,0
m12,m12p13,43,0
m12,m12p14,33,0
m12,m12p15,41,0
m12,m12p16,41,21
m12,m12p17,39,0
m12,m12p18,37,4
m12,m12p19,36,0
m12,m12p20,48,0
m12,m12p21,32,0
m12,m12p22,34,0
m12,m12p23,35,0
m12,m12p24,41,0
m12,m12p25,42,0
m12,m12p26,44,0
m12,m12p27,37,0
m12,m12p28,43,0
m12,m12p29,37,0
m12,m12p30,34,0
m12,m12p31,31,0
m12,m12p32,41,1
m12,m12p33,38,0
m12,m12p34,41,9
m12,m12p35,36,0
m12,m12p36,33,14
m12,m12p37,38,1
m12,m12p38,40,0
m12,m12p39,40,0
m12,m12p40,35,0
m12,m12p41,39,32
m12,m12p42,44,0
m12,m12p43,37,0
m12,m12p44,35,0
m12,m12p45,42,0
m12,m12p46,42,0
m12,m12p47,41,0
m12,m12p48,34,0
m12,m12p49,36,0
m12,m12p50,43,0
m12,m12p51,35,0
m12,m12p52,38,9
m12,m12p53,38,12
m12,m12p54,38,1
m12,m12p55,44,0
m12,m12p56,37,0
m12,m12p57,34,0
m12,m12p58,46,0
m12,m12p59,31,0
m12,m12p60,49,0
m12,m12p61,39,0
m12,m12p62,36,16
m12,m12p63,34,0
m12,m12p64,44,0
m12,m12p65,41,0
m12,m12p66,42,0
m12,m12p67,42,0
m12,m12p68,30,0
m12,m12p69,40,0
m12,m12p70,53,0
m12,m12p71,33,0
m12,m12p72,36,0
m12,m12p73,44,2
m12,m12p74,37,0
m12,m12p75,43,0
m12,m12p76,39,0
m12,m12p77,42,38
