m2,m2p72,41,1
m2,m2p73,33,1
m2,m2p74,38,1
m2,m2p75,34,1
m2,m2p76,40,3
m2,m2p77,32,1
m2,m2p78,39,1
m2,m2p79,40,1
m2,m2p80,47,1
m2,m2p81,35,1
m2,m2p82,42,1
m2,m2p83,43,1
m2,m2p84,42,1
m2,m2p85,42,2
m2,m2p86,38,1
m2,m2p87,36,1
m2,m2p88,38,1
m2,m2p89,52,1
m2,m2p90,40,2
m2,m2p91,33,2
m2,m2p92,35,1
m2,m2p93,39,1
m2,m2p94,47,1
m2,m2p95,38,1
m2,m2p96,48,1
m2,m2p97,44,1
m2,m2p98,51,2
m2,m2p99,47,1
m3,m3p1,43,1
m3,m3p2,38,1
m3,m3p3,43,1
m3,m3p4,30,1
m3,m3p5,41,1
m3,m3p6,40,1
m3,m3p7,45,1
m3,m3p8,35,1
m3,m3p9,48,1
m3,m3p10,39,1
m3,m3p11,39,1
m3,m3p12,42,1
m3,m3p13,40,1
m3,m3p14,34,1
m3,m3p15,30,1
m3,m3p16,44,1
m3,m3p17,37,5
m3,m3p18,42,1
m3,m3p19,33,1
m3,m3p20,38,2
m3,m3p21,44,1
m3,m3p22,44,1
m3,m3p23,36,2
m3,m3p24,36,2
m3,m3p25,37,1
m3,m3p26,39,1
m3,m3p27,43,1
m3,m3p28,35,1
m3,m3p29,43,1
m3,m3p30,45,1
m3,m3p31,46,1
m3,m3p32,43,1
m3,m3p33,44,1
m3,m3p34,29,1
m3,m3p35,31,1
m3,m3p36,35,1
m3,m3p37,37,1
m3,m3p38,31,1
m3,m3p39,44,1
m3,m3p40,44,1
m3,m3p41,35,1
m3,m3p42,38,1
m3,m3p43,38,1
m3,m3p44,40,1
m3,m3p45,41,1
m3,m3p46,36,1
m3,m3p47,35,1
m3,m3p48,38,1
m3,m3p49,47,1
m3,m3p50,44,1
m3,m3p51,38,1
m3,m3p52,35,1
m3,m3p53,42,2
m3,m3p54,39,1
m3,m3p55,40,1
m3,m3p56,30,1
m3,m3p57,38,1
m3,m3p58,48,1
m3,m3p59,41,1
m3,m3p60,40,1
m3,m3p61,32,1
m3,m3p62,39,1
m3,m3p63,43,2
m3,m3p64,35,2
m3,m3p65,39,2
m3,m3p66,37,1
m3,m3p67,41,1
m3,m3p68,36,1
m3,m3p69,36,1
m3,m3p70,40,1
m3,m3p71,44,2
m3,m3p72,40,1
m3,m3p73,47,1
m3,m3p74,33,1
m3,m3p75,42,1
m3,m3p76,27,1
m3,m3p77,42,1
m3,m3p78,43,1
m3,m3p79,35,1
m3,m3p80,28,1
m3,m3p81,38,1
m3,m3p82,47,1
m3,m3p83,34,1
m3,m3p84,41,1
m3,m3p85,40,2
m3,m3p86,38,1
m3,m3p87,31,1
m3,m3p88,45,1
m3,m3p89,45,1
m3,m3p90,40,1
m3,m3p91,48,1
m3,m3p92,52,3
m3,m3p93,34,1
m3,m3p94,32,1
m3,m3p95,29,1
m3,m3p96,36,1
m3,m3p97,38,1
m3,m3p98,45,1
m3,m3p99,41,1
m4,m4p1,36,1
m4,m4p2,36,1
m4,m4p3,46,1
m4,m4p4,39,1
m4,m4p5,40,1
m4,m4p6,33,1
m4,m4p7,43,1
m4,m4p8,43,1
m4,m4p9,46,1
m4,m4p10,37,1
m4,m4p11,51,1
m4,m4p12,42,1
m4,m4p13,46,1
m4,m4p14,43,2
m4,m4p15,34,2
m4,m4p16,40,1
m4,m4p17,43,2
m4,m4p18,36,1
m4,m4p19,36,1
m4,m4p20,41,2
m4,m4p21,37,1
m4,m4p22,35,1
m4,m4p23,42,1
m4,m4p24,42,1
m4,m4p25,49,1
m4,m4p26,35,1
m4,m4p27,32,1
m4,m4p28,35,1
m4,m4p29,36,1
m4,m4p30,44,1
m4,m4p31,34,1
m4,m4p32,44,1
m4,m4p33,40,1
m4,m4p34,44,1
m4,m4p35,35,1
m4,m4p36,42,2
m4,m4p37,38,1
m4,m4p38,42,1
m4,m4p39,36,1
m4,m4p40,32,1
m4,m4p41,42,1
m4,m4p42,31,1
m4,m4p43,49,1
m4,m4p44,40,1
m4,m4p45,44,1
m4,m4p46,41,1
m4,m4p47,32,1
m4,m4p48,36,1
m4,m4p49,39,1
m4,m4p50,39,1
m4,m4p51,41,1
m4,m4p52,44,1
m4,m4p53,39,1
m4,m4p54,36,1
m4,m4p55,37,1
m4,m4p56,41,2
m4,m4p57,34,1
m4,m4p58,46,1
m4,m4p59,41,1
m4,m4p60,39,1
m4,m4p61,39,1
m4,m4p62,36,1
m4,m4p63,44,1
m4,m4p64,39,1
m4,m4p65,42,1
m4,m4p66,33,1
m4,m4p67,44,1
m4,m4p68,38,1
m4,m4p69,51,1
m4,m4p70,39,1
m4,m4p71,34,1
m4,m4p72,45,1
m4,m4p73,46,1
m4,m4p74,44,1
m4,m4p75,39,1
m4,m4p76,48,1
m4,m4p77,43,1
m4,m4p78,42,1
m4,m4p79,42,2
m4,m4p80,36,3
m4,m4p81,33,1
m4,m4p82,39,1
m4,m4p83,40,1
m4,m4p84,39,1
m4,m4p85,49,2
m4,m4p86,48,1
m4,m4p87,28,1
m4,m4p88,42,1
m4,m4p89,40,1
m4,m4p90,42,1
m4,m4p91,41,2
m4,m4p92,33,1
m4,m4p93,32,1
m4,m4p94,33,1
m4,m4p95,37,3
m4,m4p96,45,3
m4,m4p97,33,1
m4,m4p98,39,1
m4,m4p99,48,2
m5,m5p1,40,2
m5,m5p2,33,1
m5,m5p3,40,1
m5,m5p4,42,1
m5,m5p5,43,1
m5,m5p6,40,1
m5,m5p7,37,1
m5,m5p8,29,1
m5,m5p9,29,1
m5,m5p10,47,1
m5,m5p11,36,1
m5,m5p12,39,1
m5,m5p13,49,1
m5,m5p14,43,1
m5,m5p15,37,1
m5,m5p16,30,1
m5,m5p17,33,1
m5,m5p18,38,2
m5,m5p19,31,1
m5,m5p20,26,1
m5,m5p21,42,1
m5,m5p22,36,1
m5,m5p23,44,1
m5,m5p24,33,1
m5,m5p25,40,1
m5,m5p26,41,1
m5,m5p27,37,2
m5,m5p28,41,1
m5,m5p29,39,1
m5,m5p30,49,1
m5,m5p31,43,1
m5,m5p32,36,1
m5,m5p33,37,1
m5,m5p34,42,1
m5,m5p35,40,1
m5,m5p36,44,1
m5,m5p37,42,1
m5,m5p38,36,1
m5,m5p39,40,1
m5,m5p40,34,1
m5,m5p41,42,1
m5,m5p42,39,1
m5,m5p43,39,1
m5,m5p44,36,1
m5,m5p45,38,2
m5,m5p46,29,1
m5,m5p47,38,1
m5,m5p48,38,1
m5,m5p49,46,1
m5,m5p50,49,1
m5,m5p51,38,1
m5,m5p52,48,3
m5,m5p53,49,1
m5,m5p54,47,1
m5,m5p55,35,2
m5,m5p56,33,1
m5,m5p57,41,3
m5,m5p58,42,1
m5,m5p59,48,1
m5,m5p60,43,1
m5,m5p61,38,1
m5,m5p62,43,1
m5,m5p63,41,1
m5,m5p64,41,1
m5,m5p65,42,1
m5,m5p66,37,1
m5,m5p67,37,1
m5,m5p68,40,1
m5,m5p69,37,1
m5,m5p70,35,2
m5,m5p71,38,1
m5,m5p72,47,1
m5,m5p73,36,1
m5,m5p74,33,1
m5,m5p75,42,3
m5,m5p76,34,1
m5,m5p77,47,1
m5,m5p78,38,1
m5,m5p79,36,1
m5,m5p80,38,1
m5,m5p81,42,1
m5,m5p82,40,4
m5,m5p83,42,1
m5,m5p84,35,1
m5,m5p85,43,1
m5,m5p86,43,1
m5,m5p87,43,1
m5,m5p88,43,1
m5,m5p89,47,1
m5,m5p90,40,1
m5,m5p91,31,1
m5,m5p92,35,1
m5,m5p93,34,1
m5,m5p94,44,2
m5,m5p95,47,1
m5,m5p96,44,1
m5,m5p97,40,1
m5,m5p98,46,1
m5,m5p99,41,1
m6,m6p1,37,1
m6,m6p2,33,1
m6,m6p3,41,3
m6,m6p4,46,1
m6,m6p5,43,2
m6,m6p6,40,1
m6,m6p7,37,1
m6,m6p8,39,1
m6,m6p9,39,1
m6,m6p10,43,1
m6,m6p11,39,1
m6,m6p12,34,1
m6,m6p13,38,1
m6,m6p14,51,1
m6,m6p15,36,1
m6,m6p16,42,2
m6,m6p17,39,1
m6,m6p18,37,1
m6,m6p19,40,1
m6,m6p20,43,1
m6,m6p21,34,1
m6,m6p22,49,1
m6,m6p23,40,1
m6,m6p24,41,1
m6,m6p25,43,1
m6,m6p26,37,1
m6,m6p27,36,1
m6,m6p28,34,1
m6,m6p29,44,3
m6,m6p30,32,1
m6,m6p31,39,1
m6,m6p32,44,1
m6,m6p33,37,1
m6,m6p34,43,1
m6,m6p35,33,1
m6,m6p36,40,2
m6,m6p37,41,1
m6,m6p38,41,1
m6,m6p39,45,1
m6,m6p40,38,1
m6,m6p41,49,1
m6,m6p42,38,1
m6,m6p43,35,1
m6,m6p44,39,1
m6,m6p45,45,1
m6,m6p46,38,1
m6,m6p47,38,1
m6,m6p48,46,1
m6,m6p49,36,1
m6,m6p50,46,1
m6,m6p51,34,1
m6,m6p52,45,2
m6,m6p53,43,1
m6,m6p54,33,2
m6,m6p55,37,1
m6,m6p56,45,1
m6,m6p57,45,1
m6,m6p58,41,1
m6,m6p59,43,1
m6,m6p60,51,1
m6,m6p61,39,1
m6,m6p62,33,1
m6,m6p63,33,1
m6,m6p64,37,1
m6,m6p65,36,1
m6,m6p66,37,1
m6,m6p67,38,1
m6,m6p68,40,1
m6,m6p69,49,1
m6,m6p70,40,1
m6,m6p71,40,1
m6,m6p72,54,1
m6,m6p73,44,2
m6,m6p74,41,1
m6,m6p75,39,1
m6,m6p76,38,1
m6,m6p77,42,1
m6,m6p78,34,1
m6,m6p79,37,1
m6,m6p80,36,1
m6,m6p81,43,1
m6,m6p82,41,1
m6,m6p83,35,1
m6,m6p84,39,1
m6,m6p85,41,1
m6,m6p86,33,2
m6,m6p87,38,2
m6,m6p88,39,1
m6,m6p89,40,1
m6,m6p90,42,1
m6,m6p91,36,1
m6,m6p92,35,1
m6,m6p93,33,1
m6,m6p94,39,1
m6,m6p95,43,1
m6,m6p96,40,2
m6,m6p97,42,1
m6,m6p98,41,1
m6,m6p99,39,1
m7,m7p1,41,1
m7,m7p2,44,1
m7,m7p3,37,1
m7,m7p4,39,1
m7,m7p5,42,1
m7,m7p6,45,1
m7,m7p7,37,1
m7,m7p8,49,1
m7,m7p9,44,1
m7,m7p10,44,2
m7,m7p11,40,1
m7,m7p12,35,1
m7,m7p13,38,1
m7,m7p14,40,2
m7,m7p15,40,1
m7,m7p16,40,1
m7,m7p17,34,1
m7,m7p18,40,1
m7,m7p19,35,1
m7,m7p20,42,1
m7,m7p21,46,1
m7,m7p22,36,1
m7,m7p23,37,1
m7,m7p24,40,1
m7,m7p25,37,1
m7,m7p26,46,1
m7,m7p27,42,1
m7,m7p28,41,1
m7,m7p29,39,1
m7,m7p30,40,2
m7,m7p31,36,1
m7,m7p32,38,2
m7,m7p33,38,1
m7,m7p34,37,1
m7,m7p35,34,1
m7,m7p36,41,1
m7,m7p37,39,2
m7,m7p38,40,1
m7,m7p39,37,1
m7,m7p40,50,1
m7,m7p41,34,1
m7,m7p42,42,1
m7,m7p43,34,1
m7,m7p44,46,1
m7,m7p45,42,1
m7,m7p46,40,1
m7,m7p47,37,1
m7,m7p48,35,1
m7,m7p49,33,3
m7,m7p50,40,2
m7,m7p51,40,1
m7,m7p52,46,1
m7,m7p53,46,1
m7,m7p54,46,1
m7,m7p55,36,1
m7,m7p56,43,1
m7,m7p57,34,1
m7,m7p58,35,2
m7,m7p59,47,1
m7,m7p60,37,2
m7,m7p61,38,1
m7,m7p62,49,1
m7,m7p63,35,1
m7,m7p64,41,2
m7,m7p65,36,1
m7,m7p66,36,1
m7,m7p67,45,1
m7,m7p68,35,2
m7,m7p69,42,1
m7,m7p70,39,1
m7,m7p71,31,2
m7,m7p72,39,1
m7,m7p73,37,1
m7,m7p74,36,1
m7,m7p75,31,1
m7,m7p76,41,1
m7,m7p77,35,1
m7,m7p78,42,1
m7,m7p79,44,1
m7,m7p80,38,1
m7,m7p81,41,2
m7,m7p82,46,1
m7,m7p83,38,2
m7,m7p84,39,1
m7,m7p85,40,2
m7,m7p86,33,1
m7,m7p87,38,1
m7,m7p88,41,1
m7,m7p89,46,3
m7,m7p90,32,1
m7,m7p91,41,1
m7,m7p92,35,1
m7,m7p93,40,1
m7,m7p94,33,1
m7,m7p95,39,1
m7,m7p96,45,1
m7,m7p97,34,1
m7,m7p98,46,2
m7,m7p99,40,1
m8,m8p1,41,1
m8,m8p2,38,1
m8,m8p3,41,1
m8,m8p4,40,1
m8,m8p5,45,1
m8,m8p6,48,1
m8,m8p7,43,1
m8,m8p8,50,1
m8,m8p9,49,1
m8,m8p10,28,1
m8,m8p11,45,1
m8,m8p12,37,1
m8,m8p13,45,1
m8,m8p14,41,1
m8,m8p15,43,1
m8,m8p16,40,3
m8,m8p17,52,2
m8,m8p18,39,1
m8,m8p19,41,1
m8,m8p20,36,1
m8,m8p21,43,1
m8,m8p22,37,1
m8,m8p23,35,1
m8,m8p24,46,1
m8,m8p25,32,2
m8,m8p26,38,3
m8,m8p27,46,1
m8,m8p28,42,1
m8,m8p29,48,2
m8,m8p30,40,1
m8,m8p31,39,1
m8,m8p32,42,1
m8,m8p33,38,1
m8,m8p34,33,2
m8,m8p35,40,2
m8,m8p36,44,1
m8,m8p37,41,1
m8,m8p38,37,1
m8,m8p39,42,1
m8,m8p40,41,1
m8,m8p41,47,1
m8,m8p42,36,2
m8,m8p43,33,1
m8,m8p44,46,1
m8,m8p45,34,1
m8,m8p46,39,2
m8,m8p47,37,1
m8,m8p48,41,1
m8,m8p49,50,1
m8,m8p50,37,1
m8,m8p51,51,1
m8,m8p52,47,1
m8,m8p53,31,1
m8,m8p54,49,1
m8,m8p55,38,1
m8,m8p56,39,1
m8,m8p57,36,1
m8,m8p58,37,1
m8,m8p59,44,1
m8,m8p60,40,4
m8,m8p61,35,1
m8,m8p62,42,1
m8,m8p63,46,1
m8,m8p64,43,1
m8,m8p65,46,1
m8,m8p66,46,1
m8,m8p67,45,1
m8,m8p68,37,2
m8,m8p69,39,1
m8,m8p70,37,2
m8,m8p71,38,1
m8,m8p72,39,1
m8,m8p73,31,1
m8,m8p74,34,1
m8,m8p75,35,1
m8,m8p76,38,1
m8,m8p77,50,1
m8,m8p78,34,1
m8,m8p79,36,1
m8,m8p80,34,1
m8,m8p81,36,1
m8,m8p82,39,1
m8,m8p83,49,2
m8,m8p84,45,1
m8,m8p85,37,1
m8,m8p86,33,1
m8,m8p87,40,1
m8,m8p88,39,1
m8,m8p89,44,3
m8,m8p90,29,1
m8,m8p91,36,1
m8,m8p92,36,1
m8,m8p93,46,1
m8,m8p94,37,1
m8,m8p95,39,1
m8,m8p96,40,1
m8,m8p97,42,1
m8,m8p98,46,1
m8,m8p99,45,1
m9,m9p1,41,2
m9,m9p2,36,1
m9,m9p3,40,1
m9,m9p4,39,1
m9,m9p5,41,1
m9,m9p6,37,1
m9,m9p7,41,4
m9,m9p8,36,1
m9,m9p9,36,2
m9,m9p10,36,1
m9,m9p11,46,4
m9,m9p12,37,1
m9,m9p13,42,2
m9,m9p14,39,5
m9,m9p15,48,1
m9,m9p16,39,1
m9,m9p17,30,1
m9,m9p18,43,2
m9,m9p19,51,5
m9,m9p20,35,1
m9,m9p21,42,2
m9,m9p22,31,1
m9,m9p23,41,2
m9,m9p24,37,2
m9,m9p25,35,1
m9,m9p26,51,1
m9,m9p27,37,1
m9,m9p28,41,1
m9,m9p29,34,1
m9,m9p30,47,3
m9,m9p31,39,1
m9,m9p32,43,1
m9,m9p33,37,1
m9,m9p34,44,1
m9,m9p35,32,1
m9,m9p36,48,1
m9,m9p37,32,2
m9,m9p38,38,1
m9,m9p39,40,1
m9,m9p40,40,1
m9,m9p41,48,1
m9,m9p42,41,1
m9,m9p43,40,1
m9,m9p44,40,1
m9,m9p45,43,1
m9,m9p46,44,1
m9,m9p47,39,1
m9,m9p48,47,1
m9,m9p49,40,1
m9,m9p50,41,1
m9,m9p51,42,1
m9,m9p52,33,2
m9,m9p53,37,1
m9,m9p54,37,1
m9,m9p55,43,1
m9,m9p56,43,1
m9,m9p57,52,1
m9,m9p58,39,1
m9,m9p59,44,1
m9,m9p60,43,2
m9,m9p61,40,1
m9,m9p62,41,1
m9,m9p63,36,1
m9,m9p64,33,1
m9,m9p65,38,1
m9,m9p66,35,1
m9,m9p67,43,1
m9,m9p68,38,2
m9,m9p69,38,1
m9,m9p70,43,1
m9,m9p71,49,1
m9,m9p72,41,1
m9,m9p73,37,1
m9,m9p74,42,1
m9,m9p75,32,1
m9,m9p76,41,1
m9,m9p77,43,1
m9,m9p78,40,1
m9,m9p79,48,1
m9,m9p80,35,1
m9,m9p81,29,1
m9,m9p82,49,3
m9,m9p83,48,1
m9,m9p84,38,1
m9,m9p85,29,2
m9,m9p86,46,2
m9,m9p87,41,1
m9,m9p88,44,1
m9,m9p89,42,1
m9,m9p90,44,2
m9,m9p91,43,1
m9,m9p92,35,1
m9,m9p93,32,1
m9,m9p94,47,1
m9,m9p95,36,1
m9,m9p96,30,1
m9,m9p97,38,1
m9,m9p98,41,1
m9,m9p99,50,1
m10,m10p1,33,1
m10,m10p2,42,2
m10,m10p3,34,1
m10,m10p4,42,1
m10,m10p5,46,1
m10,m10p6,42,1
m10,m10p7,36,2
m10,m10p8,38,1
m10,m10p9,43,1
m10,m10p10,37,1
m10,m10p11,48,1
m10,m10p12,37,1
m10,m10p13,38,2
m10,m10p14,42,1
m10,m10p15,39,1
m10,m10p16,46,1
m10,m10p17,39,1
m10,m10p18,41,1
m10,m10p19,33,1
m10,m10p20,32,1
m10,m10p21,34,2
m10,m10p22,51,1
m10,m10p23,39,1
m10,m10p24,49,1
m10,m10p25,39,1
m10,m10p26,41,1
m10,m10p27,41,1
m10,m10p28,41,1
m10,m10p29,33,1
m10,m10p30,41,1
m10,m10p31,41,1
m10,m10p32,35,1
m10,m10p33,35,1
m10,m10p34,39,1
m10,m10p35,48,1
m10,m10p36,45,1
m10,m10p37,35,2
m10,m10p38,34,1
m10,m10p39,37,1
m10,m10p40,47,1
m10,m10p41,48,1
m10,m10p42,34,1
m10,m10p43,36,1
m10,m10p44,35,1
m10,m10p45,36,1
m10,m10p46,42,1
m10,m10p47,34,1
m10,m10p48,38,1
m10,m10p49,39,1
m10,m10p50,49,2
m10,m10p51,41,1
m10,m10p52,38,2
m10,m10p53,36,1
m10,m10p54,41,1
m10,m10p55,48,1
m10,m10p56,39,1
m10,m10p57,37,1
m10,m10p58,46,1
m10,m10p59,35,1
m10,m10p60,37,1
m10,m10p61,37,1
m10,m10p62,40,1
m10,m10p63,47,1
m10,m10p64,41,1
m10,m10p65,32,1
m10,m10p66,35,1
m10,m10p67,37,2
m10,m10p68,31,1
m10,m10p69,40,1
m10,m10p70,40,1
m10,m10p71,33,1
m10,m10p72,39,2
m10,m10p73,40,1
m10,m10p74,39,1
m10,m10p75,42,3
m10,m10p76,42,1
m10,m10p77,40,1
m10,m10p78,39,1
m10,m10p79,36,1
m10,m10p80,42,1
m10,m10p81,38,1
m10,m10p82,35,1
m10,m10p83,38,1
m10,m10p84,40,1
m10,m10p85,33,1
m10,m10p86,35,1
m10,m10p87,41,1
m10,m10p88,52,1
m10,m10p89,38,2
m10,m10p90,49,1
m10,m10p91,41,2
m10,m10p92,45,1
m10,m10p93,35,1
m10,m10p94,45,1
m10,m10p95,36,1
m10,m10p96,36,2
m10,m10p97,40,1
m10,m10p98,41,2
m10,m10p99,31,1
m11,m11p1,42,1
m11,m11p2,35,1
m11,m11p3,39,1
m11,m11p4,36,1
m11,m11p5,35,1
m11,m11p6,54,1
m11,m11p7,33,1
m11,m11p8,47,1
m11,m11p9,36,1
m11,m11p10,40,1
m11,m11p11,39,1
m11,m11p12,39,1
m11,m11p13,41,1
m11,m11p14,33,2
m11,m11p15,45,1
m11,m11p16,42,1
m11,m11p17,43,2
m11,m11p18,34,1
m11,m11p19,44,2
m11,m11p20,45,1
m11,m11p21,42,1
m11,m11p22,36,1
m11,m11p23,33,1
m11,m11p24,37,1
m11,m11p25,47,1
m11,m11p26,44,1
m11,m11p27,34,1
m11,m11p28,43,1
m11,m11p29,39,1
m11,m11p30,40,1
m11,m11p31,30,2
m11,m11p32,42,1
m11,m11p33,38,1
m11,m11p34,40,1
m11,m11p35,37,1
m11,m11p36,33,1
m11,m11p37,42,1
m11,m11p38,39,1
m11,m11p39,45,1
m11,m11p40,34,1
m11,m11p41,40,1
m11,m11p42,38,2
m11,m11p43,42,2
m11,m11p44,40,1
m11,m11p45,43,1
m11,m11p46,44,1
m11,m11p47,43,1
m11,m11p48,35,1
m11,m11p49,47,1
m11,m11p50,40,1
m11,m11p51,42,1
m11,m11p52,44,1
m11,m11p53,48,1
m11,m11p54,31,1
m11,m11p55,38,1
m11,m11p56,34,1
m11,m11p57,37,1
m11,m11p58,39,1
m11,m11p59,41,1
m11,m11p60,36,1
m11,m11p61,41,1
m11,m11p62,37,1
m11,m11p63,38,1
m11,m11p64,28,1
m11,m11p65,38,2
m11,m11p66,41,1
m11,m11p67,56,3
m11,m11p68,37,1
m11,m11p69,40,1
m11,m11p70,40,1
m11,m11p71,31,3
m11,m11p72,35,2
m11,m11p73,41,1
m11,m11p74,39,1
m11,m11p75,38,1
m11,m11p76,43,1
m11,m11p77,35,1
m11,m11p78,40,2
m11,m11p79,37,1
m11,m11p80,41,1
m11,m11p81,34,1
m11,m11p82,34,1
m11,m11p83,41,1
m11,m11p84,45,1
m11,m11p85,34,1
m11,m11p86,40,1
m11,m11p87,44,1
m11,m11p88,43,1
m11,m11p89,34,2
m11,m11p90,32,1
m11,m11p91,43,1
m11,m11p92,47,1
m11,m11p93,38,1
m11,m11p94,31,1
m11,m11p95,40,1
m11,m11p96,34,2
m11,m11p97,33,1
m11,m11p98,33,1
m11,m11p99,41,3
m12,m12p1,38,1
m12,m12p2,45,1
m12,m12p3,42,4
m12,m12p4,37,1
m12,m12p5,38,1
m12,m12p6,40,1
m12,m12p7,44,3
m12,m12p8,48,1
m12,m12p9,42,2
m12,m12p10,39,1
m12,m12p11,39,1
m12,m12p12,33,1
m12,m12p13,35,1
m12,m12p14,46,1
m12,m12p15,41,1
m12,m12p16,42,1
m12,m12p17,37,2
m12,m12p18,51,1
m12,m12p19,46,1
m12,m12p20,42,1
m12,m12p21,35,1
m12,m12p22,39,2
m12,m12p23,44,1
m12,m12p24,39,1
m12,m12p25,33,1
m12,m12p26,39,1
m12,m12p27,30,1
m12,m12p28,35,1
m12,m12p29,44,1
m12,m12p30,45,1
m12,m12p31,45,2
m12,m12p32,42,1
m12,m12p33,42,1
m12,m12p34,32,1
m12,m12p35,37,1
m12,m12p36,34,1
m12,m12p37,37,3
m12,m12p38,42,1
m12,m12p39,33,1
m12,m12p40,32,1
m12,m12p41,50,1
m12,m12p42,37,1
m12,m12p43,45,1
m12,m12p44,45,2
m12,m12p45,25,1
m12,m12p46,46,1
m12,m12p47,40,1
m12,m12p48,42,1
m12,m12p49,24,1
m12,m12p50,45,2
m12,m12p51,36,1
m12,m12p52,29,1
m12,m12p53,32,1
m12,m12p54,33,1
m12,m12p55,37,1
m12,m12p56,34,1
m12,m12p57,37,1
m12,m12p58,44,1
m12,m12p59,30,1
m12,m12p60,38,1
m12,m12p61,43,1
m12,m12p62,40,1
m12,m12p63,38,1
m12,m12p64,35,1
m12,m12p65,45,1
m12,m12p66,41,1
m12,m12p67,35,1
m12,m12p68,36,1
m12,m12p69,45,1
m12,m12p70,29,1
m12,m12p71,44,1
m12,m12p72,49,1
m12,m12p73,38,1
m12,m12p74,34,1
m12,m12p75,48,1
m12,m12p76,44,1
m12,m12p77,38,1
